;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
4899;5629;33.0;55.0;230.0;450000.0;31.67;59;34.0;141505.0;0;1;0;1;1;0;308495.0;10283.166666666666;59.91666666666666;2013;2;1;41;0;3;13;4;437856.5656846549;313671.6793187913;32.70723405816925;478433.9594827586;0
3178;3267;29.0;39.0;122.0;700000.0;32.878698891944005;60;82.0;232475.64873092;0;0;0;1;1;0;467524.35126908;15584.145042302669;44.0;2017;2;0;51;0;3;12;11;348407.7354765545;313671.6793187913;30.86250662982543;354672.1637394959;0
12184;5281;66.0;55.0;417.0;524386.4;27.14;48;83.0;141701.0;0;0;1;3;1;0;382685.4;12756.18;59.0;2014;1;1;65;2;1;12;5;437856.5656846549;462765.74141768547;31.285981228209238;549278.7599999998;0
9556;5943;15.0;52.0;302.0;793000.0;32.98;29;58.0;261806.0;0;0;0;1;0;0;531194.0;17706.466666666667;54.41666666666666;2014;0;1;44;0;2;4;22;437856.5656846549;313671.6793187913;30.781702540896035;476005.1097674418;0
7233;2165;25.0;33.0;174.0;201661.0;32.92;24;26.0;66539.0;0;0;0;1;1;0;135122.0;4504.066666666667;35.0;2014;0;0;14;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;386436.1494382022;0
1029;2917;49.0;42.0;106.0;200162.0;32.66;24;49.0;65531.0;0;0;0;1;0;0;134631.0;4487.7;44.0;2013;2;1;28;0;0;8;11;437856.5656846549;313671.6793187913;31.611336366096918;331852.0351742628;0
2927;3011;1.0;33.0;20.0;180000.0;32.470816654720004;24;8.0;59037.84846312701;0;1;0;0;0;0;120962.151536873;4032.071717895766;35.0;2017;0;0;15;0;0;11;11;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;0
17413;340;25.0;33.0;101.0;115700.0;32.4;24;25.0;37576.0;0;1;0;1;0;0;78124.0;2604.133333333333;35.0;2013;0;0;10;0;0;3;1;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;0
3243;5459;25.0;42.0;28.0;564294.45;32.92;32;26.0;185731.0;0;0;1;2;0;0;378563.45;12618.781666666666;44.66666666666666;2014;0;1;21;0;2;3;11;437856.5656846549;636429.0148717947;31.92887929849713;383292.923074868;0
14646;4751;15.0;33.0;66.0;420864.4;32.62;36;17.0;137112.0;0;1;0;3;0;0;283752.4;9458.413333333334;36.0;2014;0;0;2;0;2;10;4;348407.7354765545;462765.74141768547;31.286291191230358;380339.13418342744;0
6423;6379;307.0;57.0;325.0;1300000.0;22.01;24;311.0;286765.0;0;1;0;1;1;0;1013235.0;33774.5;59.0;2014;4;1;23;2;0;14;11;437856.5656846549;313671.6793187913;31.611336366096918;574669.5614084506;0
12042;3368;47.0;50.0;54.0;229400.0;32.88;24;47.0;75613.0;0;0;0;0;1;0;153787.0;5126.233333333334;52.0;2013;2;1;22;0;0;9;2;437856.5656846549;354195.0145666767;31.611336366096918;335757.89816463424;0
6930;894;27.0;40.0;50.0;136500.0;32.79;24;27.0;44864.0;0;0;0;1;1;0;91636.0;3054.5333333333333;42.0;2013;2;0;22;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
15839;1950;25.0;23.0;40.0;164320.0;31.52;24;26.0;51921.0;0;0;0;0;1;0;112399.0;3746.633333333333;25.0;2013;0;0;18;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;0
13514;4573;77.0;35.0;159.0;328000.0;32.96;24;87.0;108379.0;0;0;0;1;0;0;219621.0;7320.7;37.0;2013;3;0;49;0;0;5;7;348407.7354765545;313671.6793187913;31.611336366096918;364153.9046530612;0
5279;5184;44.0;24.0;44.0;381693.0;32.16;60;44.0;121888.0;0;0;1;2;0;0;259805.0;8660.166666666666;29.0;2013;2;0;7;0;3;9;7;348407.7354765545;636429.0148717947;30.86250662982543;344747.6512061669;0
7045;1047;19.0;34.0;34.0;160000.0;32.94;24;20.0;52814.0;0;0;0;1;0;0;107186.0;3572.866666666667;36.0;2014;0;0;4;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
6227;3704;30.0;29.0;31.0;252800.0;32.2;24;69.0;81580.0;0;1;2;1;0;0;171220.0;5707.333333333332;31.0;2013;2;0;4;0;0;29;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
10736;581;43.0;45.0;213.0;125000.0;33.0;36;43.0;41214.0;0;0;0;1;1;0;83786.0;2792.866666666667;48.0;2013;2;1;62;0;2;9;1;437856.5656846549;313671.6793187913;31.286291191230358;460490.76114035095;0
16367;2685;42.0;30.0;60.0;193327.0;32.91;24;42.0;63767.0;0;0;0;0;1;0;129560.0;4318.666666666667;32.0;2013;2;0;6;0;0;6;1;348407.7354765545;354195.0145666767;31.611336366096918;354968.68031732173;0
4673;4512;29.0;47.0;102.0;323280.0;30.03;36;31.0;96975.0;0;1;0;3;0;0;226305.0;7543.5;50.0;2013;2;1;10;0;2;13;11;437856.5656846549;462765.74141768547;31.286291191230358;325603.0885557085;0
1881;2661;29.0;42.0;31.0;192000.0;32.26;48;31.0;61688.0;0;0;0;1;0;0;130312.0;4343.733333333334;46.0;2013;2;1;4;0;1;13;11;437856.5656846549;313671.6793187913;31.285981228209238;367332.77090690075;0
3127;6377;64.0;31.0;58.0;639127.0;32.55;30;65.0;208196.0;0;0;0;1;0;0;430931.0;14364.366666666667;33.5;2013;1;0;6;0;2;2;11;348407.7354765545;313671.6793187913;30.32729797554691;354968.68031732173;0
1477;1513;28.0;53.0;253.0;514410.0;23.370347326752;30;117.0;121433.74109449;0;1;0;3;0;0;392976.25890551;13099.208630183666;55.5;2017;2;1;58;2;2;16;11;437856.5656846549;462765.74141768547;30.32729797554691;432763.06078947376;0
589;3497;61.0;45.0;112.0;288778.48;32.92;48;61.0;94657.0;0;1;0;1;1;0;194121.48;6470.7159999999985;49.0;2014;1;1;19;0;1;2;2;437856.5656846549;313671.6793187913;31.285981228209238;359955.8313592235;0
12215;3039;45.0;35.0;54.0;250000.0;32.97;24;50.0;82624.0;0;1;0;0;1;0;167376.0;5579.2;37.0;2014;2;0;22;0;0;8;2;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;0
6195;5529;66.0;57.0;450.0;594740.0;32.35;24;102.0;192825.0;0;0;0;3;0;0;401915.0;13397.166666666664;59.0;2014;1;1;35;0;0;26;11;437856.5656846549;462765.74141768547;31.611336366096918;598361.1;0
195;198;2.0;36.0;21.0;239363.0;32.93690799699;36;13.0;79635.12231195401;1;1;2;1;0;0;159727.877688046;5324.262589601533;39.0;2017;0;0;15;0;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;0
2266;568;28.0;24.0;92.0;125000.0;32.99;24;28.0;41335.0;0;0;0;1;0;0;83665.0;2788.833333333333;26.0;2013;2;0;27;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;369619.3079726029;0
11289;3512;24.0;39.0;146.0;240318.0;32.81;18;24.0;79163.0;0;1;0;0;0;0;161155.0;5371.833333333333;40.5;2013;0;0;34;0;0;0;2;348407.7354765545;354195.0145666767;30.76080107132262;367436.7002162161;0
13542;6519;77.0;50.0;85.0;1700000.0;25.33;12;290.0;433136.0;0;0;0;1;1;0;1266864.0;42228.8;51.0;2014;3;1;5;2;4;37;12;437856.5656846549;313671.6793187913;28.630300939908953;413331.5938060608;0
226;231;62.0;40.0;192.0;542251.0;32.998799459085;60;119.0;180743.75763120002;0;1;1;3;1;0;361507.2423688;12050.241412293333;45.0;2017;1;0;30;0;3;16;11;348407.7354765545;462765.74141768547;30.86250662982543;469318.6734594594;0
1499;1537;3.0;57.0;297.0;307544.8;32.865243551439995;36;11.0;102096.31065635;0;0;0;1;0;0;205448.48934365;6848.282978121668;60.0;2017;0;1;55;0;2;11;11;437856.5656846549;313671.6793187913;31.286291191230358;541949.208452381;0
11242;850;22.0;26.0;50.0;135014.85;32.93;18;23.0;44648.0;0;1;2;0;0;0;90366.85;3012.228333333333;27.5;2013;0;0;22;0;0;0;1;348407.7354765545;354195.0145666767;30.76080107132262;335757.89816463424;0
8044;3745;51.0;50.0;58.0;311600.0;32.91;40;52.0;102320.0;0;0;0;1;0;0;209280.0;6976.0;53.33333333333334;2014;1;1;6;0;1;8;7;437856.5656846549;313671.6793187913;31.116335177695362;354968.68031732173;0
7031;5238;66.0;37.0;183.0;515763.0;32.74;38;90.0;168572.0;0;0;0;3;0;0;347191.0;11573.033333333333;40.16666666666666;2014;1;0;59;0;1;5;5;348407.7354765545;462765.74141768547;30.845635742853236;335054.05065637076;0
3719;3822;5.0;35.0;209.0;279668.0;32.36777442458;24;10.0;91436.674118925;0;0;2;0;0;0;188231.325881075;6274.377529369168;37.0;2017;0;0;47;0;0;11;11;348407.7354765545;354195.0145666767;31.611336366096918;442153.30206896545;0
2604;924;49.0;53.0;71.0;322277.8;7.15;60;51.0;2304286.27;0;1;0;3;2;0;-1982008.47;-66066.94900000001;58.0;2012;2;1;3;3;3;8;11;437856.5656846549;462765.74141768547;30.86250662982543;369368.16014648456;0
324;6062;24.0;35.0;28.0;537760.11;32.92;24;25.0;177438.0;0;0;1;2;1;0;360322.11;12010.737;37.0;2013;0;0;21;0;0;3;5;348407.7354765545;636429.0148717947;31.611336366096918;383292.923074868;0
1838;1880;60.0;37.0;122.0;160000.0;32.051038804095995;24;74.0;51799.65867328701;0;1;0;0;0;0;108200.34132671297;3606.678044223766;39.0;2017;1;0;51;0;0;7;11;348407.7354765545;354195.0145666767;31.611336366096918;354672.1637394959;0
13655;142;39.0;41.0;49.0;114005.56;32.85;36;40.0;37418.0;0;0;2;1;1;0;76587.56;2552.9186666666665;44.0;2014;2;1;22;0;2;6;1;437856.5656846549;313671.6793187913;31.286291191230358;335757.89816463424;0
14276;2057;10.0;34.0;57.0;200000.0;32.93;36;10.0;65797.0;0;0;0;1;0;0;134203.0;4473.433333333333;37.0;2014;0;0;6;0;2;11;1;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;0
8439;3294;60.0;42.0;79.0;223977.0;32.78;24;60.0;73597.0;0;1;0;2;0;0;150380.0;5012.666666666667;44.0;2013;1;1;25;0;0;4;2;437856.5656846549;636429.0148717947;31.611336366096918;405378.0481848188;0
959;5679;15.0;27.0;28.0;646800.0;32.77;25;15.0;212359.0;0;0;1;2;0;0;434441.0;14481.366666666667;29.08333333333333;2014;0;0;21;0;2;10;0;348407.7354765545;636429.0148717947;31.53554667362733;383292.923074868;0
9014;1465;25.0;39.0;110.0;152410.0;32.34;24;26.0;49400.0;0;0;0;0;0;0;103010.0;3433.666666666666;41.0;2013;0;0;19;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;359955.8313592235;0
6533;1825;46.0;51.0;72.0;161850.0;32.87;36;46.0;53144.0;0;0;4;1;1;0;108706.0;3623.5333333333333;54.0;2013;2;1;3;0;2;9;11;437856.5656846549;313671.6793187913;31.286291191230358;369368.16014648456;0
2316;6149;38.0;28.0;41.0;558690.0;31.74;36;38.0;177147.0;0;1;2;1;1;0;381543.0;12718.1;31.0;2013;2;0;18;0;2;6;5;348407.7354765545;313671.6793187913;31.286291191230358;361661.5960337501;0
2130;213;13.0;25.0;30.0;120000.0;32.38;24;13.0;38941.0;1;1;0;1;0;0;81059.0;2701.9666666666667;27.0;2014;0;0;21;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
17140;6751;29.0;40.0;37.0;880000.0;32.96;24;29.0;290721.0;0;1;0;2;0;0;589279.0;19642.63333333333;42.0;2013;2;0;18;0;0;3;8;348407.7354765545;636429.0148717947;31.611336366096918;361661.5960337501;0
3405;1003;15.0;21.0;28.0;158211.0;32.74;24;15.0;51921.0;0;0;0;1;0;0;106290.0;3543.0;23.0;2014;0;0;21;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
17572;6141;22.0;37.0;28.0;556297.07;32.54;27;22.0;181261.0;0;0;0;2;0;0;375036.07;12501.20233333333;39.25;2013;0;0;21;0;2;0;5;348407.7354765545;636429.0148717947;32.093484184338024;383292.923074868;0
1820;376;87.0;26.0;34.0;118040.82;30.91;18;90.0;36642.0;0;0;2;0;0;1;81398.82;2713.294000000001;27.5;2013;3;0;4;0;0;5;1;348407.7354765545;354195.0145666767;30.76080107132262;367332.77090690075;0
12181;1971;26.0;41.0;54.0;165000.0;32.0;36;26.0;52736.0;0;1;0;1;0;0;112264.0;3742.133333333333;44.0;2013;2;1;22;0;2;3;1;437856.5656846549;313671.6793187913;31.286291191230358;335757.89816463424;0
2681;2759;141.0;50.0;157.0;1775000.0;32.963279930835995;19;148.0;591008.30179025;0;1;0;1;0;0;1183991.69820975;39466.389940325;51.58333333333334;2017;8;1;49;0;0;54;11;437856.5656846549;313671.6793187913;30.255369176075874;364153.9046530612;0
7920;1007;56.0;38.0;178.0;158594.0;32.98;24;56.0;52425.0;0;0;0;0;1;0;106169.0;3538.9666666666667;40.0;2014;1;0;33;0;0;4;1;348407.7354765545;354195.0145666767;31.611336366096918;370955.7745021643;0
2057;4637;46.0;48.0;83.0;400000.0;32.37;48;51.0;128956.0;0;0;0;1;1;0;271044.0;9034.8;52.0;2014;2;1;25;0;1;8;11;437856.5656846549;313671.6793187913;31.285981228209238;405378.0481848188;0
2878;1247;72.0;25.0;78.0;166900.0;32.24;24;72.0;53937.0;0;0;0;1;1;0;112963.0;3765.433333333333;27.0;2014;1;0;12;0;0;29;11;348407.7354765545;313671.6793187913;31.611336366096918;387693.48423541867;0
10280;4439;32.0;51.0;165.0;317992.4;32.55;36;35.0;103393.0;0;0;1;3;0;0;214599.4;7153.3133333333335;54.0;2013;2;1;0;0;2;13;7;437856.5656846549;462765.74141768547;31.286291191230358;393959.18270769244;0
11278;2888;58.0;40.0;184.0;240000.0;32.94;24;59.0;79221.0;0;0;0;0;0;0;160779.0;5359.3;42.0;2014;1;0;59;0;0;4;2;348407.7354765545;354195.0145666767;31.611336366096918;335054.05065637076;0
1545;1584;0.0;25.0;20.0;414334.4;22.004183702783;12;10.0;92091.820727096;0;1;0;3;0;0;322242.57927290397;10741.4193090968;26.0;2017;0;0;15;2;4;11;11;348407.7354765545;462765.74141768547;28.630300939908953;343394.4938213339;0
7901;4852;33.0;37.0;65.0;440227.0;23.99;36;34.0;105471.0;0;1;0;3;0;0;334756.0;11158.533333333333;40.0;2014;2;0;2;2;2;13;11;348407.7354765545;462765.74141768547;31.286291191230358;380339.13418342744;0
969;5676;95.0;40.0;27.0;460000.0;32.8;24;86.0;151226.0;0;0;0;0;0;0;308774.0;10292.466666666667;42.0;2013;3;0;21;0;0;5;4;348407.7354765545;354195.0145666767;31.611336366096918;383292.923074868;0
711;3187;44.0;33.0;102.0;217600.0;32.82;24;44.0;71580.0;0;0;0;1;1;0;146020.0;4867.333333333333;35.0;2013;2;0;10;0;0;9;11;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;0
9631;3549;15.0;29.0;20.0;296436.64;32.98;25;16.0;97975.0;0;0;0;0;0;0;198461.64;6615.388000000001;31.08333333333333;2014;0;0;15;0;2;10;2;348407.7354765545;354195.0145666767;31.53554667362733;343394.4938213339;0
2605;179;42.0;42.0;142.0;108858.0;32.92;48;43.0;35691.0;0;0;0;1;1;0;73167.0;2438.9;46.0;2013;2;1;16;0;1;9;1;437856.5656846549;313671.6793187913;31.285981228209238;388715.8219059408;0
3641;3740;81.0;32.0;92.0;439492.72;6.40045948803;60;88.0;28413.690400446;0;0;1;1;2;0;411079.02959955396;13702.634319985133;37.0;2017;3;0;27;3;3;5;11;348407.7354765545;313671.6793187913;30.86250662982543;369619.3079726029;0
7890;3921;28.0;38.0;32.0;272000.0;32.13;30;27.0;87442.0;0;1;2;1;0;0;184558.0;6151.9333333333325;40.5;2013;2;0;4;0;2;3;2;348407.7354765545;313671.6793187913;30.32729797554691;367332.77090690075;0
9734;2461;15.0;54.0;120.0;214996.0;27.53;24;16.0;59331.0;0;0;0;3;0;0;155665.0;5188.833333333333;56.0;2014;0;1;26;2;0;10;2;437856.5656846549;462765.74141768547;31.611336366096918;407503.0181769909;0
1269;1301;16.0;38.0;53.0;280000.0;32.97239925903;36;22.0;93255.270631601;0;1;0;1;1;0;186744.72936839896;6224.824312279967;41.0;2017;0;0;22;0;2;0;11;348407.7354765545;313671.6793187913;31.286291191230358;335757.89816463424;0
4032;3249;22.0;55.0;95.0;263039.0;32.82;24;23.0;86524.0;0;1;0;0;1;0;176515.0;5883.833333333332;57.0;2014;0;1;27;0;0;0;11;437856.5656846549;354195.0145666767;31.611336366096918;369619.3079726029;0
15379;5354;36.0;34.0;48.0;538920.4;32.97;16;39.0;178538.0;0;0;2;3;0;1;360382.4;12012.746666666668;35.333333333333336;2014;2;0;7;0;0;6;5;348407.7354765545;462765.74141768547;30.984104664162068;344747.6512061669;0
1069;1099;9.0;21.0;40.0;155000.0;32.604950822512;36;16.0;51048.155328176;0;1;0;1;0;0;103951.844671824;3465.061489060801;24.0;2017;0;0;18;0;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;361661.5960337501;0
14987;3926;51.0;40.0;61.0;330000.0;32.53;36;51.0;107229.0;0;1;0;1;1;0;222771.0;7425.7;43.0;2014;1;0;2;0;2;8;7;348407.7354765545;313671.6793187913;31.286291191230358;380339.13418342744;0
3399;978;33.0;30.0;40.0;140000.0;32.16;15;33.0;45252.0;0;0;0;0;0;0;94748.0;3158.266666666667;31.25;2013;2;0;18;0;0;13;11;348407.7354765545;354195.0145666767;30.30912608524315;361661.5960337501;0
3319;2126;37.0;44.0;91.0;170116.0;32.81;24;38.0;55954.0;0;0;0;1;1;0;114162.0;3805.4;46.0;2013;2;1;27;0;0;6;11;437856.5656846549;313671.6793187913;31.611336366096918;369619.3079726029;0
5932;659;11.0;31.0;31.0;145000.0;32.95;24;12.0;47888.0;0;0;0;1;0;0;97112.0;3237.066666666666;33.0;2014;0;0;4;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
2006;2060;28.0;46.0;120.0;358234.2;32.575784231598995;60;65.0;117876.36367252;0;1;0;3;1;0;240357.83632748;8011.927877582667;51.0;2017;2;1;26;0;3;2;11;437856.5656846549;462765.74141768547;30.86250662982543;407503.0181769909;0
12887;5234;78.0;53.0;284.0;388467.2;32.97;48;82.0;127531.0;0;0;0;3;1;0;260936.2;8697.873333333333;57.0;2013;3;1;8;0;1;12;7;437856.5656846549;462765.74141768547;31.285981228209238;490556.8287234042;0
9599;6422;1387.0;40.0;128.0;656661.0;32.93;24;21.0;216757.0;0;0;0;0;1;0;439904.0;14663.466666666667;42.0;2013;4;0;17;0;0;0;0;348407.7354765545;354195.0145666767;31.611336366096918;366521.2754749999;0
605;917;26.0;34.0;112.0;137900.0;32.19;24;26.0;44498.0;0;1;0;1;0;0;93402.0;3113.4;36.0;2013;2;0;19;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;359955.8313592235;0
4385;4343;30.0;54.0;323.0;364800.0;32.95;60;30.0;119349.0;0;0;0;2;1;0;245451.0;8181.7;59.0;2014;2;1;70;0;3;3;11;437856.5656846549;636429.0148717947;30.86250662982543;549526.4686206896;0
13821;2989;53.0;29.0;111.0;204000.0;31.49;36;54.0;64175.0;0;1;0;1;1;0;139825.0;4660.833333333333;32.0;2013;1;0;19;0;2;8;2;348407.7354765545;313671.6793187913;31.286291191230358;359955.8313592235;0
3347;3441;22.0;44.0;54.0;338252.0;32.944303978396;60;32.0;112560.37080101;0;1;0;3;1;0;225691.62919899;7523.054306633;49.0;2017;0;1;22;0;3;13;11;437856.5656846549;462765.74141768547;30.86250662982543;335757.89816463424;0
248;255;2.0;53.0;169.0;198000.0;32.767236989193;48;15.0;65534.473978386;0;1;0;1;0;0;132465.526021614;4415.5175340538;57.0;2017;0;1;14;0;1;10;11;437856.5656846549;313671.6793187913;31.285981228209238;386436.1494382022;0
405;6602;128.0;40.0;128.0;2200000.0;15.7;24;128.0;346096.0;0;1;0;1;0;0;1853904.0;61796.8;42.0;2014;8;0;17;1;0;28;11;348407.7354765545;313671.6793187913;31.611336366096918;366521.2754749999;0
4579;268;64.0;53.0;126.0;123476.91;32.66;18;65.0;40499.0;0;0;0;0;0;0;82977.91;2765.9303333333332;54.5;2014;1;1;51;0;0;2;1;437856.5656846549;354195.0145666767;30.76080107132262;354672.1637394959;0
10903;1506;12.0;35.0;29.0;179000.0;32.87;24;12.0;58978.0;0;0;3;1;0;0;120022.0;4000.733333333333;37.0;2014;0;0;21;0;0;11;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
8754;423;19.0;35.0;89.0;130000.0;32.5;24;19.0;42343.0;0;0;0;1;0;0;87657.0;2921.9;37.0;2014;0;0;5;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;413331.5938060608;0
10221;492;41.0;30.0;68.0;121588.0;31.59;18;42.0;38570.0;0;1;2;0;0;0;83018.0;2767.266666666667;31.5;2013;2;0;3;0;0;6;1;348407.7354765545;354195.0145666767;30.76080107132262;369368.16014648456;0
13692;2961;42.0;29.0;71.0;245000.0;28.88;36;42.0;70656.0;0;0;3;1;0;0;174344.0;5811.466666666666;32.0;2014;2;0;3;2;2;6;2;348407.7354765545;313671.6793187913;31.286291191230358;369368.16014648456;0
13157;189;36.0;42.0;39.0;109397.4;32.92;24;36.0;36093.0;0;1;0;1;0;0;73304.4;2443.48;44.0;2013;2;1;18;0;0;13;1;437856.5656846549;313671.6793187913;31.611336366096918;361661.5960337501;0
7642;1809;39.0;41.0;108.0;189516.0;32.9;24;39.0;62507.0;0;0;0;1;1;0;127009.0;4233.633333333333;43.0;2014;2;1;28;0;0;6;11;437856.5656846549;313671.6793187913;31.611336366096918;331852.0351742628;0
3526;3623;1.0;34.0;18.0;296450.6;32.928875962187995;13;9.0;98603.889255719;0;1;2;3;0;1;197846.71074428095;6594.890358142699;35.083333333333336;2017;0;0;1;0;0;11;11;348407.7354765545;462765.74141768547;31.168725276110486;354620.2513569526;0
4183;1626;59.0;30.0;126.0;181950.0;32.89;24;59.0;59986.0;0;0;1;1;1;0;121964.0;4065.4666666666662;32.0;2014;1;0;51;0;0;4;1;348407.7354765545;313671.6793187913;31.611336366096918;354672.1637394959;0
10348;2787;13.0;28.0;24.0;235000.0;32.99;36;13.0;77438.0;0;0;0;1;0;0;157562.0;5252.066666666667;31.0;2014;0;0;15;0;2;10;2;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;0
3500;3018;68.0;34.0;88.0;205753.0;33.0;24;68.0;68052.0;0;1;0;0;0;0;137701.0;4590.033333333334;36.0;2013;1;0;5;0;0;29;2;348407.7354765545;354195.0145666767;31.611336366096918;413331.5938060608;0
3558;1377;26.0;43.0;249.0;150000.0;32.86;24;26.0;49400.0;0;0;0;1;0;0;100600.0;3353.333333333333;45.0;2013;2;1;39;0;0;3;11;437856.5656846549;313671.6793187913;31.611336366096918;408686.6478021977;0
17763;6583;24.0;34.0;82.0;766174.0;31.95;48;26.0;243726.0;0;0;0;3;0;0;522448.0;17414.933333333334;38.0;2013;0;0;25;0;1;3;22;348407.7354765545;462765.74141768547;31.285981228209238;405378.0481848188;0
6686;6090;57.0;33.0;103.0;545000.0;27.9;24;57.0;151226.0;0;0;0;0;0;0;393774.0;13125.8;35.0;2013;1;0;28;2;0;4;11;348407.7354765545;354195.0145666767;31.611336366096918;331852.0351742628;0
5076;4434;77.0;48.0;166.0;317319.4;32.42;60;152.0;102136.0;0;1;1;3;1;0;215183.4;7172.7800000000025;53.0;2013;3;1;0;0;3;17;11;437856.5656846549;462765.74141768547;30.86250662982543;393959.18270769244;0
4761;4074;18.0;26.0;31.0;340096.0;32.99;10;21.0;112920.0;0;0;2;3;0;0;227176.0;7572.533333333334;26.83333333333333;2014;0;0;4;0;4;0;7;348407.7354765545;462765.74141768547;28.41662926615523;367332.77090690075;0
8320;3342;30.0;28.0;31.0;227000.0;32.6;24;69.0;74163.0;0;1;1;1;0;0;152837.0;5094.566666666667;30.0;2013;2;0;4;0;0;29;2;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
2160;2003;16.0;28.0;17.0;200000.0;32.69;24;16.0;65531.0;0;0;0;1;0;0;134469.0;4482.3;30.0;2014;0;0;1;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;0
3420;3515;1.0;53.0;15.0;333890.6;32.251666814819;14;12.0;108773.01397778;0;0;1;3;0;1;225117.58602222;7503.919534073999;54.16666666666666;2017;0;1;1;0;0;11;11;437856.5656846549;462765.74141768547;30.65196621264987;354620.2513569526;0
2596;2673;35.0;44.0;42.0;174000.0;32.876582607622;48;97.0;57783.084583093;0;1;0;1;0;0;116216.915416907;3873.897180563567;48.0;2017;2;1;18;0;1;26;11;437856.5656846549;313671.6793187913;31.285981228209238;361661.5960337501;0
3756;1720;42.0;34.0;45.0;160000.0;32.87;12;42.0;52899.0;1;0;0;0;0;0;107101.0;3570.0333333333333;35.0;2013;2;0;7;0;4;6;11;348407.7354765545;354195.0145666767;28.630300939908953;344747.6512061669;0
4771;4629;47.0;39.0;56.0;400000.0;32.57;36;47.0;130149.0;0;0;2;1;1;0;269851.0;8995.033333333333;42.0;2014;2;0;6;0;2;9;11;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;0
1712;1752;29.0;35.0;146.0;262100.0;32.472436306873995;48;51.0;85969.955111431;0;1;2;1;1;0;176130.04488856898;5871.001496285634;39.0;2017;2;0;34;0;1;8;11;348407.7354765545;313671.6793187913;31.285981228209238;367436.7002162161;0
2479;2550;8.0;24.0;14.0;600000.0;19.849575405195;12;53.0;120300.45700118;0;0;0;0;1;0;479699.54299882;15989.984766627334;25.0;2017;0;0;1;1;4;8;11;348407.7354765545;354195.0145666767;28.630300939908953;354620.2513569526;0
2189;2860;16.0;41.0;67.0;239085.0;32.86;48;18.0;78219.0;0;0;0;3;0;0;160866.0;5362.2;45.0;2014;0;1;3;0;1;10;2;437856.5656846549;462765.74141768547;31.285981228209238;369368.16014648456;0
3212;3302;393.0;54.0;405.0;620000.0;32.926915735399994;36;399.0;206208.9672318;0;1;3;1;1;0;413791.0327682;13793.034425606667;57.0;2017;4;1;54;0;2;66;11;437856.5656846549;313671.6793187913;31.286291191230358;536521.2999999998;0
11522;1448;11.0;24.0;50.0;176000.0;31.87;36;12.0;56036.0;0;0;2;1;0;0;119964.0;3998.8;27.0;2014;0;0;22;0;2;11;1;348407.7354765545;313671.6793187913;31.286291191230358;335757.89816463424;0
13681;5113;24.0;48.0;28.0;499500.0;32.49;30;24.0;162393.0;0;0;1;1;1;0;337107.0;11236.9;50.5;2014;0;1;21;0;2;0;4;437856.5656846549;313671.6793187913;30.32729797554691;383292.923074868;0
9660;1063;37.0;52.0;167.0;141800.0;32.28;30;37.0;45803.0;0;0;0;1;1;0;95997.0;3199.9;54.5;2013;2;1;0;0;2;6;1;437856.5656846549;313671.6793187913;30.32729797554691;393959.18270769244;0
