;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;istest;label
1463;1463;2935;3019;29.0;39.0;66.0;1686747.0;23.553760525244;24;107.0;397292.3490467375;0;0;0;0;1;0;1289454.6509532626;42981.82169844209;41.0;2017;2;0;2;2;0;18;11;348407.7354765545;354195.0145666767;31.61133636609692;380339.13418342726;2;1
2913;2913;617;1284;268.0;50.0;354.0;1290000.0;19.56;18;268.0;252324.0;0;1;0;3;0;0;1037676.0;34589.2;51.5;2012;4;1;32;1;0;36;15;437856.5656846549;462765.74141768547;30.76080107132262;629290.5772631578;0;1
19602;19602;4651;6260;55.0;26.0;35.0;1086000.0;29.94;30;55.0;325148.4;0;1;2;2;1;0;760851.6;25361.72;28.5;2014;1;0;4;2;2;4;11;348407.7354765545;636429.0148717947;30.32729797554691;367332.77090690075;0;1
1081;1081;7569;3171;62.0;41.0;49.0;2035000.0;12.12;12;100.0;246642.0;0;0;0;0;1;0;1788358.0;59611.93333333333;42.0;2012;1;1;22;1;4;26;11;437856.5656846549;354195.0145666767;28.630300939908953;335757.89816463424;1;3
14;14;2280;2343;5.0;38.0;78.0;1236787.4;19.619374223888;24;56.0;242649.94835989448;0;1;0;3;0;0;994137.4516401051;33137.91505467018;40.0;2017;0;0;12;1;0;4;11;348407.7354765545;462765.74141768547;31.61133636609692;387693.48423541867;2;1
2894;2894;9611;6359;66.0;43.0;77.0;1257000.0;32.01;24;77.0;402365.7;0;0;0;2;0;0;854634.3;28487.81;45.0;2014;1;1;12;0;0;7;15;437856.5656846549;636429.0148717947;31.61133636609692;387693.48423541867;2;1
2910;2910;11209;7329;54.0;37.0;55.0;2878121.25;27.42;24;126.0;789180.8467500001;0;1;0;2;0;0;2088940.40325;69631.346775;39.0;2013;1;0;6;2;0;50;38;348407.7354765545;636429.0148717947;31.61133636609692;354968.68031732173;0;6
1199;1199;15874;7175;99.0;31.0;28.0;1600000.0;32.26;48;115.0;516160.0;0;0;2;1;0;0;1083840.0;36128.0;35.0;2013;3;0;21;0;1;16;10;348407.7354765545;313671.6793187913;31.285981228209238;383292.923074868;1;1
2776;2776;8470;7245;189.0;54.0;189.0;1838241.0;25.74;24;240.0;473163.2334;0;0;0;2;1;0;1365077.7666;45502.59222;56.0;2013;5;1;30;2;0;52;13;437856.5656846549;636429.0148717947;31.61133636609692;469318.6734594594;0;1
14258;14258;12342;5265;25.0;34.0;21.0;1278067.42;19.34;24;35.0;247178.239028;0;1;2;2;1;0;1030889.180972;34362.97269906666;36.0;2011;0;0;15;1;0;13;15;348407.7354765545;636429.0148717947;31.61133636609692;343394.4938213339;0;1
2670;2670;7143;6566;54.0;51.0;378.0;1943495.0;32.28;60;326.0;627360.186;0;0;2;3;2;0;1316134.814;43871.16046666667;56.0;2014;1;1;9;0;3;45;17;437856.5656846549;462765.74141768547;30.86250662982543;537027.3882499997;2;2
17462;17462;11908;6956;71.0;27.0;70.0;1100000.0;32.97;12;106.0;362670.0;0;1;2;2;1;0;737330.0;24577.66666666667;28.0;2013;1;0;3;0;4;18;6;348407.7354765545;636429.0148717947;28.630300939908953;369368.16014648456;0;1
1989;1989;12161;6657;47.0;35.0;39.0;3200000.0;12.57;24;47.0;402240.0;0;0;0;1;1;0;2797760.0;93258.66666666669;37.0;2014;2;0;18;1;0;9;36;348407.7354765545;313671.6793187913;31.61133636609692;361661.5960337501;2;10
167;167;7352;6412;63.0;33.0;87.0;1400000.0;32.87;24;63.0;460180.0;0;0;0;1;0;0;939820.0;31327.33333333333;35.0;2014;1;0;5;0;0;2;11;348407.7354765545;313671.6793187913;31.61133636609692;413331.5938060608;1;1
617;617;11156;7240;78.0;52.0;427.0;1811000.0;32.73;15;191.0;592740.2999999999;0;1;0;3;1;0;1218259.7000000002;40608.65666666667;53.25;2013;3;1;66;0;0;73;13;437856.5656846549;462765.74141768547;30.30912608524315;613475.3529629629;0;1
18112;18112;855;7199;47.0;28.0;43.0;1630164.12;16.89;48;48.0;275334.71986799996;0;1;0;2;1;0;1354829.400132;45160.9800044;32.0;2013;2;0;7;1;1;9;12;348407.7354765545;636429.0148717947;31.285981228209238;344747.6512061669;0;1
2901;2901;3419;7308;22.0;48.0;24.0;2500000.0;20.49;18;104.0;512250.0;0;0;0;1;0;1;1987750.0;66258.33333333331;49.5;2013;0;1;15;2;0;18;24;437856.5656846549;313671.6793187913;30.76080107132262;343394.4938213339;1;4
3240;3240;3747;7267;112.0;29.0;91.0;2000000.0;20.12;24;113.0;402400.0;0;0;0;2;0;0;1597600.0;53253.33333333334;31.0;2013;7;0;27;2;0;15;17;348407.7354765545;636429.0148717947;31.61133636609692;369619.3079726029;1;1
18367;18367;2597;6947;56.0;42.0;45.0;1099697.02;28.68;18;59.0;315393.10533600004;0;1;0;2;1;0;784303.914664;26143.46382213333;43.5;2013;1;1;7;2;0;4;11;437856.5656846549;636429.0148717947;30.76080107132262;344747.6512061669;0;1
12281;12281;13445;6166;1.0;31.0;7.0;1300000.0;32.73;28;4.0;425490.0;0;1;2;1;0;0;874510.0;29150.33333333333;33.333333333333336;2011;0;0;29;0;2;1;15;348407.7354765545;313671.6793187913;31.60504892266274;383142.03691812354;0;1
8955;8955;5916;6486;321.0;49.0;342.0;1580000.0;32.92;22;324.0;520136.0;0;1;0;3;1;0;1059864.0;35328.8;50.83333333333334;2014;4;1;57;0;0;40;11;437856.5656846549;462765.74141768547;31.15524486113932;492212.0405555554;0;1
21050;21050;15851;7164;115.0;50.0;315.0;1542000.0;31.83;24;119.0;490818.6;0;1;0;3;0;0;1051181.4;35039.38;52.0;2013;7;1;53;0;0;16;10;437856.5656846549;462765.74141768547;31.61133636609692;549625.806857143;0;1
5886;5886;8319;7178;32.0;46.0;42.0;1600000.0;32.01;18;33.0;512160.0;0;0;1;0;0;0;1087840.0;36261.333333333336;47.5;2013;2;1;18;0;0;13;10;437856.5656846549;354195.0145666767;30.76080107132262;361661.5960337501;0;1
10469;10469;9843;133;25.0;60.0;110.0;2634499.78;32.86;5;46.0;865696.6277079999;0;0;0;0;0;1;1768803.152292;58960.1050764;60.41666666666666;2011;0;1;19;0;4;9;31;437856.5656846549;354195.0145666767;29.0175;359955.8313592235;0;5
10281;10281;17416;5148;31.0;34.0;48.0;1316882.0;11.24;24;34.0;148017.5368;0;1;1;2;2;0;1168864.4632;38962.14877333333;36.0;2012;2;0;7;1;0;13;9;348407.7354765545;636429.0148717947;31.61133636609692;344747.6512061669;0;1
9137;9137;7052;6287;34.0;28.0;34.0;1123708.0;31.57;16;98.0;354754.6156;0;1;2;1;0;0;768953.3844;25631.77948;29.33333333333333;2014;2;0;4;0;0;26;11;348407.7354765545;313671.6793187913;30.984104664162068;367332.77090690075;0;1
1931;1931;6339;7353;107.0;54.0;151.0;4105000.0;32.99;60;107.0;1354239.5;0;0;0;2;2;0;2750760.5;91692.01666666666;59.0;2013;7;1;13;0;3;18;30;437856.5656846549;636429.0148717947;30.86250662982543;403923.1946232877;1;19
14668;14668;15699;4609;50.0;37.0;53.0;1805320.0;25.58;12;53.0;461800.8559999999;0;0;0;1;0;1;1343519.144;44783.97146666667;38.0;2011;2;0;22;2;4;8;13;348407.7354765545;313671.6793187913;28.630300939908953;335757.89816463424;0;1
3323;3323;13400;3425;25.0;41.0;26.0;1200000.0;23.52;24;25.0;282240.0;0;0;0;1;1;0;917760.0;30592.0;43.0;2011;0;1;21;2;0;3;16;437856.5656846549;313671.6793187913;31.61133636609692;383292.923074868;0;1
22420;22420;4922;6327;61.0;43.0;76.0;1200000.0;32.83;24;61.0;393960.0;0;0;0;0;2;0;806040.0;26868.0;45.0;2014;1;1;12;0;0;2;16;437856.5656846549;354195.0145666767;31.61133636609692;387693.48423541867;0;1
659;659;8050;7162;376.0;54.0;377.0;1539285.15;26.14;24;376.0;402369.13821;0;0;0;1;1;0;1136916.01179;37897.200393;56.0;2013;4;1;9;2;0;65;10;437856.5656846549;313671.6793187913;31.61133636609692;537027.3882499997;2;1
4247;4247;7163;6919;51.0;34.0;54.0;1057742.0;23.32;24;51.0;246665.43440000003;0;0;0;0;0;0;811076.5656;27035.88552;36.0;2013;1;0;22;2;0;8;6;348407.7354765545;354195.0145666767;31.61133636609692;335757.89816463424;1;1
21880;21880;851;874;63.0;44.0;139.0;2100000.0;31.677831678406;36;112.0;665234.4652465261;0;1;0;3;1;0;1434765.5347534742;47825.5178251158;47.0;2017;1;1;16;0;2;15;11;437856.5656846549;462765.74141768547;31.286291191230358;388715.8219059408;0;2
22626;22626;10809;437;25.0;57.0;121.0;2490188.0;17.87;24;376.0;444996.5956;0;0;0;3;0;0;2045191.4044;68173.04681333332;59.0;2011;0;1;51;1;0;65;24;437856.5656846549;462765.74141768547;31.61133636609692;354672.1637394959;0;4
17120;17120;9959;2398;5.0;46.0;5.0;4300000.0;24.91;10;73.0;1071130.0;0;0;0;1;1;0;3228870.0;107629.0;46.83333333333334;2011;0;1;40;2;4;7;50;437856.5656846549;313671.6793187913;28.41662926615523;469000.8640981597;0;42
14773;14773;2022;7011;114.0;34.0;52.0;1200000.0;31.43;24;106.0;377160.0;0;0;0;1;1;0;822840.0;27428.0;36.0;2013;7;0;22;0;0;18;11;348407.7354765545;313671.6793187913;31.61133636609692;335757.89816463424;0;1
791;791;16320;420;25.0;57.0;344.0;1233897.8;19.27;14;342.0;237772.10606;0;1;0;3;0;0;996125.6939399999;33204.189798;58.16666666666666;2011;0;1;67;1;0;59;15;437856.5656846549;462765.74141768547;30.65196621264987;526373.3045454543;2;1
2361;2361;10574;6429;54.0;29.0;16.0;1431760.36;32.41;20;60.0;464033.53267600003;0;1;0;2;2;0;967726.8273240002;32257.56091080001;30.66666666666667;2014;1;0;1;0;0;4;21;348407.7354765545;636429.0148717947;29.537066352326065;354620.2513569526;0;1
7261;7261;1316;7163;33.0;36.0;33.0;1542000.0;31.22;19;127.0;481412.4;0;1;1;2;0;0;1060587.6;35352.92000000001;37.583333333333336;2013;2;0;4;0;0;28;10;348407.7354765545;636429.0148717947;30.255369176075874;367332.77090690075;0;1
1170;1170;11182;6343;64.0;49.0;62.0;1225000.0;32.84;24;64.0;402290.00000000006;0;0;0;1;1;0;822710.0;27423.66666666667;51.0;2014;1;1;2;0;0;2;15;437856.5656846549;313671.6793187913;31.61133636609692;380339.13418342726;0;1
432;432;16033;7015;26.0;40.0;74.0;1200000.0;31.27;15;27.0;375240.0;0;0;0;0;0;0;824760.0;27492.0;41.25;2013;2;0;12;0;0;3;16;348407.7354765545;354195.0145666767;30.30912608524315;387693.48423541867;2;1
20291;20291;13123;6274;54.0;28.0;80.0;1100000.0;32.9;36;90.0;361900.0;0;0;2;1;1;0;738100.0;24603.33333333333;31.0;2014;1;0;25;0;2;5;6;348407.7354765545;313671.6793187913;31.286291191230358;405378.0481848188;0;1
18697;18697;1211;6365;32.0;36.0;33.0;1282000.0;30.75;14;33.0;394215.0;0;1;0;2;0;0;887785.0;29592.83333333333;37.16666666666666;2014;2;0;4;0;0;13;11;348407.7354765545;636429.0148717947;30.65196621264987;367332.77090690075;0;1
17914;17914;15511;4788;44.0;36.0;53.0;1270000.0;24.59;30;58.0;312293.0;0;0;0;1;1;0;957707.0;31923.566666666666;38.5;2011;2;0;22;2;2;4;15;348407.7354765545;313671.6793187913;30.32729797554691;335757.89816463424;0;1
20751;20751;7728;402;49.0;56.0;282.0;1180000.0;32.0;25;185.0;377600.0;0;1;0;3;0;0;802400.0;26746.66666666667;58.08333333333334;2012;2;1;46;0;2;39;16;437856.5656846549;462765.74141768547;31.53554667362733;715471.6711206895;0;1
369;369;3608;7043;39.0;30.0;39.0;1250000.0;32.19;24;40.0;402375.0;0;0;2;2;0;0;847625.0;28254.16666666667;32.0;2013;2;0;18;0;0;6;15;348407.7354765545;636429.0148717947;31.61133636609692;361661.5960337501;2;1
2817;2817;2246;2308;13.0;28.0;43.0;2300000.0;9.8042137808775;12;19.0;225496.9169601825;0;1;0;0;2;0;2074503.0830398172;69150.10276799391;29.0;2017;0;0;7;3;4;0;11;348407.7354765545;354195.0145666767;28.630300939908953;344747.6512061669;0;3
3724;3724;7831;3390;46.0;41.0;153.0;1100000.0;29.14;12;192.0;320540.0;0;1;0;1;0;0;779460.0;25982.0;42.0;2011;2;1;13;2;4;73;6;437856.5656846549;313671.6793187913;28.630300939908953;403923.1946232877;1;1
14072;14072;6859;1440;35.0;49.0;55.0;1200000.0;29.34;24;35.0;352080.0;0;0;0;0;1;0;847920.0;28264.0;51.0;2012;2;1;6;2;0;13;11;437856.5656846549;354195.0145666767;31.61133636609692;354968.68031732173;0;1
10998;10998;1073;1103;1.0;37.0;118.0;1249372.2;26.966969904242;36;10.0;336917.82516596623;0;1;0;2;0;0;912454.3748340338;30415.145827801127;40.0;2017;0;0;26;2;2;11;11;348407.7354765545;636429.0148717947;31.286291191230358;407503.0181769909;0;1
2271;2271;5191;7195;233.0;63.0;235.0;1619734.0;32.81;24;373.0;531434.7254000001;0;1;0;3;2;0;1088299.2746;36276.64248666666;65.0;2013;4;2;71;0;0;65;11;871493.5023711338;462765.74141768547;31.61133636609692;679754.8583333334;1;1
935;935;4722;4695;15.0;36.0;35.0;3000000.0;32.55;24;16.0;976500.0;0;0;0;2;0;0;2023500.0;67450.0;38.0;2011;0;0;4;0;0;10;11;348407.7354765545;636429.0148717947;31.61133636609692;367332.77090690075;0;6
11399;11399;1962;4823;60.0;35.0;53.0;1189000.0;32.21;9;60.0;382976.9;0;1;0;2;0;0;806023.1;26867.436666666665;35.75;2012;1;0;22;0;4;4;11;348407.7354765545;636429.0148717947;30.53232018066045;335757.89816463424;0;1
13183;13183;7699;7279;72.0;45.0;169.0;2137232.0;8.99;18;73.0;192137.1568;0;0;0;0;0;0;1945094.8432;64836.49477333332;46.5;2013;1;1;14;3;0;7;32;437856.5656846549;354195.0145666767;30.76080107132262;386436.1494382022;0;3
17093;17093;16390;6607;114.0;55.0;176.0;2265000.0;32.98;24;118.0;746997.0;0;1;2;3;1;0;1518003.0;50600.1;57.0;2014;7;1;33;0;0;16;39;437856.5656846549;462765.74141768547;31.61133636609692;370955.7745021643;0;2
4401;4401;9727;6462;82.0;41.0;202.0;1500282.0;26.82;24;82.0;402375.6324;0;0;2;1;1;0;1097906.3676;36596.878919999996;43.0;2014;3;1;11;2;0;12;10;437856.5656846549;313671.6793187913;31.61133636609692;364285.7979054053;1;1
1828;1828;2476;1393;13.0;50.0;30.0;1181323.8;23.84;36;17.0;281627.59391999996;0;1;0;3;0;0;899696.2060799999;29989.873536000006;53.0;2012;0;1;21;2;2;10;11;437856.5656846549;462765.74141768547;31.286291191230358;383292.923074868;2;1
885;885;4594;6724;8.0;29.0;4.0;1343281.15;29.09;24;9.0;390760.486535;0;1;0;2;1;0;952520.663465;31750.68878216667;31.0;2012;0;0;40;2;0;11;11;348407.7354765545;636429.0148717947;31.61133636609692;469000.8640981597;1;1
6874;6874;4482;6491;84.0;46.0;234.0;1597000.0;28.93;24;87.0;462012.1;0;1;0;3;2;0;1134987.9;37832.93;48.0;2014;3;1;41;2;0;5;10;437856.5656846549;462765.74141768547;31.61133636609692;478433.9594827586;0;1
14349;14349;1837;7012;58.0;28.0;59.0;1200000.0;26.68;18;76.0;320160.0;0;0;2;0;0;0;879840.0;29328.0;29.5;2013;1;0;6;2;0;7;11;348407.7354765545;354195.0145666767;30.76080107132262;354968.68031732173;0;1
17290;17290;12477;6615;55.0;49.0;116.0;2343100.0;17.17;24;55.0;402310.2700000001;0;0;0;0;1;0;1940789.73;64692.990999999995;51.0;2014;1;1;26;1;0;4;23;437856.5656846549;354195.0145666767;31.61133636609692;407503.0181769909;0;3
14765;14765;8047;7206;91.0;58.0;336.0;1649000.0;30.24;12;95.0;498657.6;0;1;0;3;2;0;1150342.4;38344.746666666666;59.0;2013;3;1;37;0;4;20;12;437856.5656846549;462765.74141768547;28.630300939908953;550791.3227272729;0;1
21490;21490;6813;6253;52.0;62.0;103.0;1079120.48;6.47;10;53.0;69819.09505599999;0;0;0;1;0;1;1009301.384944;33643.37949813333;62.83333333333334;2014;1;2;28;3;4;8;11;871493.5023711338;313671.6793187913;28.41662926615523;331852.0351742628;0;1
2010;2010;3191;7116;75.0;57.0;78.0;1403000.0;13.77;21;291.0;193193.1;0;1;0;3;2;0;1209806.9;40326.89666666666;58.75;2013;1;1;12;1;0;37;11;437856.5656846549;462765.74141768547;31.1095996612638;387693.48423541867;1;1
17779;17779;11748;2967;50.0;41.0;50.0;1645000.0;27.51;24;107.0;452539.5;0;0;0;2;1;0;1192460.5;39748.68333333333;43.0;2012;2;1;22;2;0;18;12;437856.5656846549;636429.0148717947;31.61133636609692;335757.89816463424;0;1
9927;9927;6196;25;28.0;61.0;304.0;1448405.0;30.36;10;50.0;439735.758;0;1;0;3;0;0;1008669.242;33622.30806666667;61.83333333333334;2012;2;2;44;0;4;8;21;871493.5023711338;462765.74141768547;28.41662926615523;476005.1097674418;0;1
1393;1393;7128;3217;48.0;40.0;33.0;2566000.0;19.64;12;48.0;503962.4;0;0;0;0;0;0;2062037.6;68734.58666666668;41.0;2012;2;0;4;1;4;9;27;348407.7354765545;354195.0145666767;28.630300939908953;367332.77090690075;0;4
3886;3886;4282;7606;2.0;21.0;22.0;1883180.0;20.4;18;2.0;384168.72;0;0;0;0;0;0;1499011.28;49967.04266666667;22.5;2012;0;0;15;2;0;1;13;348407.7354765545;354195.0145666767;30.76080107132262;343394.4938213339;1;1
6280;6280;726;6494;63.0;37.0;64.0;1600000.0;28.12;24;63.0;449920.0;0;1;0;1;1;0;1150080.0;38336.0;39.0;2014;1;0;2;2;0;2;11;348407.7354765545;313671.6793187913;31.61133636609692;380339.13418342726;0;1
2097;2097;5616;7342;53.0;37.0;64.0;3313000.0;27.37;12;77.0;906768.1;0;0;0;3;0;0;2406231.9;80207.73;38.0;2013;1;0;2;2;4;7;18;348407.7354765545;462765.74141768547;28.630300939908953;380339.13418342726;0;14
2869;2869;18010;7057;78.0;41.0;137.0;1284000.0;30.73;24;211.0;394573.2;0;1;2;3;0;0;889426.8;29647.56;43.0;2013;3;1;24;0;0;64;15;437856.5656846549;462765.74141768547;31.61133636609692;335714.0872005772;1;1
5187;5187;4698;2319;1.0;47.0;40.0;1200000.0;25.4;24;4.0;304800.0;1;0;0;0;0;0;895200.0;29840.0;49.0;2011;0;1;18;2;0;1;16;437856.5656846549;354195.0145666767;31.61133636609692;361661.5960337501;0;1
22302;22302;11600;5938;25.0;32.0;36.0;1320861.0;29.95;24;37.0;395597.8695;0;0;0;1;0;0;925263.1305;30842.10435;34.0;2011;0;0;4;2;0;6;9;348407.7354765545;313671.6793187913;31.61133636609692;367332.77090690075;0;1
13294;13294;7960;6402;335.0;58.0;389.0;1381751.8;31.98;11;337.0;441884.22563999996;0;1;0;3;0;0;939867.5743600001;31328.91914533333;58.91666666666666;2014;4;1;36;0;4;59;9;437856.5656846549;462765.74141768547;31.44256369670498;487450.2057627121;0;1
12036;12036;5815;6593;65.0;57.0;32.0;2105078.0;25.7;10;326.0;541005.046;0;0;0;1;0;1;1564072.9540000001;52135.76513333333;57.83333333333334;2014;1;1;4;2;4;45;11;437856.5656846549;313671.6793187913;28.41662926615523;367332.77090690075;0;2
16110;16110;4274;4;337.0;64.0;210.0;1534364.0;7.71;9;338.0;118299.4644;0;1;0;3;2;0;1416064.5356;47202.15118666667;64.75;2012;4;2;47;3;4;59;10;871493.5023711338;462765.74141768547;30.53232018066045;442153.30206896545;0;1
6135;6135;10895;7004;76.0;47.0;92.0;1193000.0;32.88;24;78.0;392258.4;0;0;0;1;1;0;800741.6;26691.386666666665;49.0;2013;3;1;27;0;0;7;16;437856.5656846549;313671.6793187913;31.61133636609692;369619.3079726029;0;1
1941;1941;2927;1164;50.0;51.0;11.0;2410000.0;10.43;24;50.0;251363.0;0;0;0;2;1;0;2158637.0;71954.56666666668;53.0;2012;2;1;29;1;0;8;24;437856.5656846549;636429.0148717947;31.61133636609692;383142.03691812354;2;4
886;886;2609;5028;37.0;34.0;79.0;3579825.91;6.14;10;37.0;219801.310874;0;1;0;1;0;0;3360024.599126;112000.81997086668;34.833333333333336;2012;2;0;25;3;4;6;34;348407.7354765545;313671.6793187913;28.41662926615523;405378.0481848188;1;44
16035;16035;5866;7271;116.0;34.0;118.0;2012000.0;24.28;24;116.0;488513.6;0;1;0;2;1;0;1523486.4;50782.88;36.0;2013;7;0;26;2;0;16;26;348407.7354765545;636429.0148717947;31.61133636609692;407503.0181769909;0;1
3276;3276;7677;4792;30.0;35.0;34.0;1270942.0;17.08;36;31.0;217076.8936;0;0;0;1;1;0;1053865.1064;35128.836879999995;38.0;2012;2;0;4;1;2;13;11;348407.7354765545;313671.6793187913;31.286291191230358;367332.77090690075;1;1
14572;14572;740;6;22.0;64.0;183.0;4321000.0;29.22;3;22.0;1262596.2;0;1;0;2;0;1;3058403.8;101946.79333333332;64.25;2012;0;2;59;2;4;0;28;871493.5023711338;636429.0148717947;29.22;335054.05065637076;0;17
18211;18211;2074;5383;27.0;33.0;29.0;1283776.1;19.59;24;38.0;251491.73799;0;0;0;0;0;0;1032284.36201;34409.47873366667;35.0;2012;2;0;21;1;0;6;11;348407.7354765545;354195.0145666767;31.61133636609692;383292.923074868;0;1
15869;15869;6484;4877;16.0;36.0;74.0;1170932.0;32.37;15;32.0;379030.6884;1;0;0;1;0;0;791901.3116;26396.710386666666;37.25;2011;0;0;12;0;0;13;11;348407.7354765545;313671.6793187913;30.30912608524315;387693.48423541867;0;1
15225;15225;11371;753;44.0;55.0;73.0;4500000.0;16.45;12;247.0;740250.0;0;0;2;1;0;0;3759750.0;125325.0;56.0;2011;2;1;12;1;4;19;53;437856.5656846549;313671.6793187913;28.630300939908953;387693.48423541867;0;26
17827;17827;7105;6484;46.0;43.0;49.0;1566217.0;25.2;24;86.0;394686.684;0;1;2;2;0;0;1171530.3159999999;39051.01053333333;45.0;2014;2;1;22;2;0;5;10;437856.5656846549;636429.0148717947;31.61133636609692;335757.89816463424;0;1
4350;4350;735;2010;30.0;46.0;32.0;2600000.0;10.98;36;93.0;285480.0;0;1;0;2;2;0;2314520.0;77150.66666666669;49.0;2012;2;1;4;1;2;20;27;437856.5656846549;636429.0148717947;31.286291191230358;367332.77090690075;0;7
761;761;3528;6916;88.0;38.0;136.0;1053700.0;19.75;60;110.0;208105.75;0;0;0;1;0;0;845594.25;28186.475;43.0;2013;3;0;24;1;3;15;6;348407.7354765545;313671.6793187913;30.86250662982543;335714.0872005772;1;1
16252;16252;11149;2342;68.0;44.0;37.0;2900000.0;31.27;12;69.0;906830.0;0;0;0;2;0;0;1993170.0;66439.0;45.0;2012;1;1;18;0;4;29;38;437856.5656846549;636429.0148717947;28.630300939908953;361661.5960337501;0;6
1278;1278;9585;6298;7.0;44.0;13.0;1150000.0;32.93;18;8.0;378695.0;0;0;0;1;0;1;771305.0;25710.16666666667;45.5;2014;0;1;1;0;0;11;16;437856.5656846549;313671.6793187913;30.76080107132262;354620.2513569526;2;1
5994;5994;2123;2186;27.0;47.0;32.0;3000000.0;32.17;24;30.0;965100.0;0;0;0;0;0;0;2034900.0;67830.0;49.0;2011;2;1;4;0;0;3;11;437856.5656846549;354195.0145666767;31.61133636609692;367332.77090690075;0;6
4231;4231;404;6620;78.0;46.0;197.0;2400000.0;20.06;24;111.0;481440.0;0;0;0;0;1;0;1918560.0;63952.0;48.0;2014;3;1;45;2;0;15;23;437856.5656846549;354195.0145666767;31.61133636609692;514802.4447674418;1;3
2785;2785;13246;5766;4.0;32.0;2.0;1166000.0;12.21;48;4.0;142368.6;0;1;0;2;0;0;1023631.4;34121.04666666667;36.0;2012;0;0;40;1;1;1;16;348407.7354765545;636429.0148717947;31.285981228209238;469000.8640981597;0;1
2850;2850;12734;7045;78.0;49.0;145.0;1250000.0;25.61;18;231.0;320125.0;0;0;0;0;0;0;929875.0;30995.83333333333;50.5;2013;3;1;34;2;0;63;15;437856.5656846549;354195.0145666767;30.76080107132262;367436.7002162161;1;1
7972;7972;2964;1585;155.0;48.0;35.0;1500848.0;24.18;60;155.0;362905.0464;0;1;0;3;0;0;1137942.9536;37931.43178666667;53.0;2012;6;1;4;2;3;17;11;437856.5656846549;462765.74141768547;30.86250662982543;367332.77090690075;0;1
17667;17667;4412;74;330.0;60.0;334.0;1527906.8;32.64;12;331.0;498708.77952;0;1;0;3;0;0;1029198.02048;34306.60068266667;61.0;2012;4;1;37;0;4;23;11;437856.5656846549;462765.74141768547;28.630300939908953;550791.3227272729;0;1
13424;13424;3963;7281;353.0;51.0;357.0;2148126.0;31.46;60;353.0;675800.4396;0;0;0;3;0;0;1472325.5603999996;49077.51868;56.0;2013;4;1;48;0;3;35;11;437856.5656846549;462765.74141768547;30.86250662982543;572259.5847999997;0;2
17764;17764;9514;6326;44.0;29.0;39.0;1200000.0;22.77;12;45.0;273240.0;0;0;0;1;0;0;926760.0;30892.0;30.0;2014;2;0;18;2;4;9;16;348407.7354765545;313671.6793187913;28.630300939908953;361661.5960337501;0;1
1999;1999;5425;6554;78.0;55.0;233.0;1843466.8;21.41;24;182.0;394686.24188000005;0;1;0;2;1;0;1448780.5581200004;48292.68527066668;57.0;2014;3;1;41;2;0;39;13;437856.5656846549;636429.0148717947;31.61133636609692;478433.9594827586;2;1
13203;13203;2802;2884;29.0;46.0;174.0;1185819.0;17.270160717752;60;143.0;204792.8471216396;0;1;0;3;2;0;981026.1528783605;32700.871762612005;51.0;2017;2;1;14;1;3;53;11;437856.5656846549;462765.74141768547;30.86250662982543;386436.1494382022;0;1
1739;1739;7879;1070;25.0;53.0;260.0;1125728.0;30.92;36;252.0;348075.09760000004;0;1;2;3;1;0;777652.9024;25921.76341333333;56.0;2011;0;1;43;0;2;19;11;437856.5656846549;462765.74141768547;31.286291191230358;442533.7592929294;1;1
2304;2304;408;7089;68.0;56.0;69.0;1365000.0;22.11;24;69.0;301801.5;0;0;0;1;1;0;1063198.5;35439.95;58.0;2013;1;1;3;2;0;29;9;437856.5656846549;313671.6793187913;31.61133636609692;369368.16014648456;1;1
1857;1857;1052;1082;50.0;49.0;174.0;1202870.2;23.021601232683;17;87.0;276919.98079077643;0;1;0;3;1;0;925950.2192092236;30865.007306974123;50.41666666666666;2017;2;1;14;2;0;5;11;437856.5656846549;462765.74141768547;30.73905029976644;386436.1494382022;1;1
