;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
17555;1312;35.0;50.0;72.0;195000.0;32.85;36;36.0;6405750.0;0;0;0;1;1;0;-6210750.0;-207025.0;53.0;2012;2;1;3;0;2;13;1;437856.5656846549;313671.6793187913;31.286291191230358;369368.16014648456;1
11017;6120;1.0;31.0;72.0;190784.0;32.9;24;3.0;6276793.6;0;0;0;0;0;0;-6086009.6;-202866.98666666663;33.0;2011;0;0;3;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;1
2425;4133;2.0;38.0;93.0;128500.0;32.71;36;2.0;4203235.0;0;0;0;1;0;0;-4074735.0;-135824.5;41.0;2011;0;0;27;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;369619.3079726029;1
12671;3792;18.0;40.0;23.0;370383.49;32.86;58;22.0;12170801.4814;0;1;1;2;1;0;-11800417.9914;-393347.26638000004;44.83333333333334;2011;0;0;15;0;3;0;7;348407.7354765545;636429.0148717947;29.314194629251453;343394.4938213339;1
15651;1377;73.0;52.0;46.0;294645.14;32.95;18;73.0;9708557.363000002;0;0;1;1;0;0;-9413912.223;-313797.0741;53.5;2011;1;1;7;0;0;7;2;437856.5656846549;313671.6793187913;30.76080107132262;344747.6512061669;1
6065;66;1.0;60.0;124.0;191073.0;32.91;12;1.0;6288212.43;0;1;1;1;0;0;-6097139.43;-203237.98100000003;61.0;2012;0;1;51;0;4;1;1;437856.5656846549;313671.6793187913;28.630300939908953;354672.1637394959;1
17381;87;315.0;59.0;385.0;322655.6;23.46;18;315.0;7569500.376;0;1;3;3;0;0;-7246844.7760000015;-241561.49253333328;60.5;2012;4;1;36;2;0;41;7;437856.5656846549;462765.74141768547;30.76080107132262;487450.20576271205;1
4829;2777;7.0;44.0;94.0;100000.0;32.76;24;10.0;3276000.0;0;0;0;1;0;0;-3176000.0;-105866.66666666669;46.0;2011;0;1;27;0;0;11;11;437856.5656846549;313671.6793187913;31.611336366096918;369619.3079726029;1
10179;3530;2.0;39.0;25.0;101870.0;29.87;24;2.0;3042856.9;0;0;2;0;0;0;-2940986.9;-98032.89666666668;41.0;2012;0;0;21;2;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;383292.923074868;1
15584;3445;14.0;40.0;16.0;150002.0;32.54;24;15.0;4881065.08;1;1;0;1;0;0;-4731063.08;-157702.10266666667;42.0;2012;0;0;1;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
4457;1607;1.0;48.0;279.0;271570.75;32.47;60;1.0;8817902.2525;0;0;0;3;0;0;-8546331.5025;-284877.71675;53.0;2012;0;1;46;0;3;1;11;437856.5656846549;462765.74141768547;30.86250662982543;715471.6711206895;1
8462;2219;4.0;47.0;19.0;122500.0;31.1;24;5.0;3809750.0;0;0;0;1;0;0;-3687250.0;-122908.33333333331;49.0;2011;0;1;15;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;343394.4938213339;1
11381;4740;2.0;35.0;73.0;137000.0;30.28;24;3.0;4148360.0;0;0;0;1;0;0;-4011360.0;-133712.0;37.0;2012;0;0;12;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;387693.48423541867;1
9257;5374;4.0;33.0;22.0;230497.0;32.63;28;9.0;7521117.11;0;1;0;3;0;1;-7290620.11;-243020.67033333328;35.333333333333336;2012;0;0;15;0;2;11;2;348407.7354765545;462765.74141768547;31.60504892266274;343394.4938213339;1
278;5184;5.0;35.0;66.0;113536.35;32.66;24;9.0;3708097.191;0;1;1;1;0;0;-3594560.8409999995;-119818.69469999998;37.0;2011;0;0;2;0;0;11;1;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;1
3146;116;48.0;59.0;327.0;405000.0;32.89;24;49.0;13320450.0;0;1;0;1;1;0;-12915450.0;-430515.0;61.0;2012;2;1;23;0;0;8;11;437856.5656846549;313671.6793187913;31.611336366096918;574669.5614084506;1
7446;1660;24.0;50.0;237.0;170237.0;31.92;48;20.0;5433965.04;0;0;0;1;1;0;-5263728.04;-175457.60133333332;54.0;2011;0;1;71;0;1;0;11;437856.5656846549;313671.6793187913;31.285981228209238;679754.8583333334;1
1368;5975;2.0;31.0;25.0;110000.0;32.59;18;2.0;3584900.0000000005;0;0;2;0;0;0;-3474900.0000000005;-115830.0;32.5;2012;0;0;21;0;0;1;1;348407.7354765545;354195.0145666767;30.76080107132262;383292.923074868;1
2631;3759;3.0;40.0;16.0;139500.0;32.99;24;3.0;4602105.0;0;0;1;1;0;0;-4462605.0;-148753.5;42.0;2011;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
5803;4273;16.0;38.0;118.0;116548.0;32.29;24;17.0;3763334.92;0;0;2;1;1;0;-3646786.92;-121559.564;40.0;2011;0;0;26;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;407503.0181769909;1
5287;1242;1.0;52.0;308.0;308845.0;28.78;36;1.0;8888559.1;0;1;0;3;0;0;-8579714.1;-285990.47;55.0;2011;0;1;50;2;2;1;11;437856.5656846549;462765.74141768547;31.286291191230358;669918.6670370371;1
3409;5241;11.0;34.0;44.0;192000.0;32.9;48;12.0;6316800.0;0;0;0;1;1;0;-6124800.0;-204160.0;38.0;2011;0;0;7;0;1;11;1;348407.7354765545;313671.6793187913;31.285981228209238;344747.6512061669;1
8842;4474;2.0;37.0;55.0;164800.0;32.37;24;3.0;5334576.0;0;0;0;0;0;0;-5169776.0;-172325.86666666667;39.0;2011;0;0;6;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;354968.68031732173;1
3540;1308;38.0;52.0;61.0;200000.0;29.79;48;38.0;5958000.0;0;0;4;1;0;0;-5758000.0;-191933.33333333328;56.0;2011;2;1;2;2;1;6;1;437856.5656846549;313671.6793187913;31.285981228209238;380339.13418342744;1
1245;3340;3.0;42.0;94.0;131576.0;32.63;24;5.0;4293324.88;0;0;0;0;0;0;-4161748.88;-138724.96266666663;44.0;2011;0;1;27;0;0;1;1;437856.5656846549;354195.0145666767;31.611336366096918;369619.3079726029;1
7800;5941;2.0;31.0;66.0;107379.6;32.02;36;3.0;3438294.7920000013;0;0;0;1;0;0;-3330915.1920000007;-111030.5064;34.0;2012;0;0;2;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;380339.13418342744;1
3729;4160;3.0;38.0;10.0;300000.0;31.93;24;5.0;9579000.0;1;0;0;0;0;0;-9279000.0;-309300.0;40.0;2011;0;0;29;0;0;1;2;348407.7354765545;354195.0145666767;31.611336366096918;383142.03691812354;1
5477;504;1.0;57.0;367.0;410042.8;28.84;25;4.0;11825634.352;0;0;0;3;0;0;-11415591.552000001;-380519.7184;59.08333333333334;2011;0;1;63;2;2;1;11;437856.5656846549;462765.74141768547;31.53554667362733;520602.0953999997;1
7189;7201;4.0;26.0;35.0;220400.0;27.66;24;5.0;6096264.0;1;0;0;0;0;0;-5875864.0;-195862.13333333333;28.0;2011;0;0;4;2;0;1;2;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;1
6467;5007;1.0;34.0;34.0;120000.0;24.21;24;1.0;2905200.0;0;0;0;1;0;0;-2785200.0;-92840.0;36.0;2012;0;0;4;2;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;1
5163;1846;51.0;47.0;190.0;214498.53;32.55;60;85.0;6981927.1515;0;1;0;1;1;0;-6767428.6214999985;-225580.95405;52.0;2012;1;1;30;0;3;5;11;437856.5656846549;313671.6793187913;30.86250662982543;469318.6734594594;1
2338;3870;7.0;39.0;69.0;150000.0;31.73;12;7.0;4759500.0;0;0;0;0;0;0;-4609500.0;-153650.0;40.0;2011;0;0;3;0;4;11;1;348407.7354765545;354195.0145666767;28.630300939908953;369368.16014648456;1
9644;1273;2.0;52.0;57.0;250000.0;32.92;24;3.0;8230000.0;0;0;4;0;0;0;-7980000.0;-266000.0;54.0;2011;0;1;6;0;0;1;2;437856.5656846549;354195.0145666767;31.611336366096918;354968.68031732173;1
1043;2785;1.0;44.0;37.0;155000.0;32.52;24;4.0;5040600.000000001;1;0;0;1;0;0;-4885600.000000001;-162853.33333333337;46.0;2011;0;1;18;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;361661.5960337501;1
5559;5093;1.0;35.0;54.0;86522.64;32.51;36;3.0;2812851.0264;0;1;0;1;0;0;-2726328.3864;-90877.61288;38.0;2011;0;0;22;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;335757.89816463424;1
14696;6483;24.0;30.0;9.0;412000.0;29.73;60;24.0;12248760.0;0;0;0;3;0;0;-11836760.0;-394558.66666666674;35.0;2012;0;0;29;2;3;0;4;348407.7354765545;462765.74141768547;30.86250662982543;383142.03691812354;1
7156;1965;2.0;46.0;62.0;225300.0;32.97;48;2.0;7428141.0;0;0;0;1;0;0;-7202841.0;-240094.7;50.0;2012;0;1;2;0;1;1;11;437856.5656846549;313671.6793187913;31.285981228209238;380339.13418342744;1
14935;4983;5.0;34.0;10.0;200000.0;32.69;24;5.0;6538000.0;0;0;0;1;0;0;-6338000.0;-211266.66666666663;36.0;2012;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
4159;6928;33.0;28.0;33.0;650000.0;5.2;38;33.0;3380000.0;0;1;0;2;2;0;-2730000.0;-91000.0;31.16666666666667;2012;2;0;4;3;1;13;11;348407.7354765545;636429.0148717947;30.845635742853236;367332.77090690075;1
2714;652;43.0;56.0;360.0;299111.8;32.68;47;45.0;9774973.624;0;0;0;3;1;0;-9475861.824;-315862.0608;59.91666666666666;2011;2;1;48;0;1;9;2;437856.5656846549;462765.74141768547;32.809515056196965;572259.5847999997;1
5491;2768;24.0;42.0;191.0;200000.0;32.56;36;24.0;6512000.0;0;1;0;1;1;0;-6312000.0;-210400.0;45.0;2012;0;1;30;0;2;0;11;437856.5656846549;313671.6793187913;31.286291191230358;469318.6734594594;1
10509;1427;1.0;51.0;24.0;164648.46;32.75;24;1.0;5392237.065;0;0;0;1;0;0;-5227588.605;-174252.95349999995;53.0;2011;0;1;15;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;343394.4938213339;1
15632;4412;42.0;36.0;53.0;493335.4;12.91;60;43.0;6368960.0139999995;0;0;0;3;2;0;-5875624.614;-195854.1538;41.0;2012;2;0;22;1;3;9;4;348407.7354765545;462765.74141768547;30.86250662982543;335757.89816463424;1
7178;3820;5.0;40.0;34.0;94481.0;32.8;24;10.0;3098976.8;1;0;0;0;0;0;-3004495.8;-100149.86;42.0;2011;0;0;4;0;0;11;11;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;1
1823;6647;14.0;29.0;21.0;297900.0;30.63;24;15.0;9124677.0;0;1;2;2;0;0;-8826777.0;-294225.9;31.0;2012;0;0;15;0;0;10;2;348407.7354765545;636429.0148717947;31.611336366096918;343394.4938213339;1
4832;1837;2.0;47.0;15.0;353236.0;32.27;36;2.0;11398925.72;0;0;0;1;0;0;-11045689.72;-368189.6573333333;50.0;2012;0;1;1;0;2;1;11;437856.5656846549;313671.6793187913;31.286291191230358;354620.2513569526;1
10698;4755;2.0;36.0;83.0;100000.0;32.39;12;2.0;3239000.0;0;0;0;0;0;0;-3139000.0;-104633.33333333331;37.0;2011;0;0;25;0;4;1;11;348407.7354765545;354195.0145666767;28.630300939908953;405378.0481848188;1
8583;1553;1.0;49.0;215.0;373000.0;32.76;48;41.0;12219480.0;0;0;0;3;0;0;-11846480.0;-394882.66666666674;53.0;2012;0;1;62;0;1;6;7;437856.5656846549;462765.74141768547;31.285981228209238;460490.76114035095;1
5601;3846;1.0;38.0;131.0;184746.4;32.73;48;3.0;6046749.671999997;0;0;0;2;0;0;-5862003.271999999;-195400.10906666663;42.0;2012;0;0;17;0;1;1;11;348407.7354765545;636429.0148717947;31.285981228209238;366521.2754749999;1
5294;6543;1.0;30.0;99.0;150000.0;28.5;24;2.0;4275000.0;0;0;0;1;0;0;-4125000.0;-137500.0;32.0;2011;0;0;10;2;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;1
2893;4139;2.0;37.0;18.0;115000.0;32.8;24;2.0;3772000.0;0;0;0;1;0;0;-3657000.0;-121900.0;39.0;2012;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
5062;1729;48.0;48.0;130.0;253000.0;32.92;60;49.0;8328760.0;0;0;3;3;1;0;-8075760.0;-269192.0;53.0;2012;2;1;17;0;3;8;11;437856.5656846549;462765.74141768547;30.86250662982543;366521.2754749999;1
9835;6437;3.0;30.0;34.0;265000.0;32.78;24;4.0;8686700.0;0;0;0;0;0;0;-8421700.0;-280723.33333333326;32.0;2011;0;0;4;0;0;1;2;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;1
9176;4733;18.0;35.0;37.0;109476.0;32.67;24;18.0;3576580.9200000013;0;0;0;1;1;0;-3467104.9200000013;-115570.16400000002;37.0;2012;0;0;18;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
3011;975;45.0;54.0;349.0;308752.8;32.86;60;74.0;10145617.008;0;1;0;3;1;0;-9836864.208;-327895.4736;59.0;2011;2;1;32;0;3;7;7;437856.5656846549;462765.74141768547;30.86250662982543;629290.5772631578;1
6419;5104;44.0;35.0;62.0;352200.0;32.67;24;45.0;11506374.0;0;1;0;0;0;0;-11154174.0;-371805.8;37.0;2011;2;0;2;0;0;9;11;348407.7354765545;354195.0145666767;31.611336366096918;380339.13418342744;1
3346;4665;2.0;35.0;27.0;92591.38;32.59;24;2.0;3017553.0742000006;0;0;0;0;0;0;-2924961.6942000007;-97498.72314000005;37.0;2012;0;0;21;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;383292.923074868;1
7740;6181;15.0;31.0;49.0;132600.0;32.31;24;40.0;4284306.0;0;0;0;1;1;0;-4151706.0;-138390.2;33.0;2011;0;0;22;0;0;6;11;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;1
6347;7128;3.0;27.0;7.0;409000.0;32.95;24;4.0;13476550.000000002;0;0;0;1;0;0;-13067550.000000002;-435585.00000000006;29.0;2012;0;0;29;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
3553;2074;1.0;48.0;33.0;147200.0;32.53;24;6.0;4788416.0;0;0;0;0;0;0;-4641216.0;-154707.2;50.0;2011;0;1;4;0;0;1;1;437856.5656846549;354195.0145666767;31.611336366096918;367332.77090690075;1
804;3700;5.0;38.0;122.0;230000.0;32.85;34;5.0;7555500.0;0;1;0;1;0;0;-7325500.0;-244183.33333333328;40.833333333333336;2012;0;0;51;0;2;1;11;348407.7354765545;313671.6793187913;31.3006562047833;354672.1637394959;1
7290;5047;51.0;34.0;83.0;385266.0;32.51;48;62.0;12524997.66;0;0;2;3;0;0;-12139731.66;-404657.722;38.0;2012;1;0;25;0;1;2;11;348407.7354765545;462765.74141768547;31.285981228209238;405378.0481848188;1
1536;3109;1.0;43.0;247.0;104000.0;32.64;24;2.0;3394560.0;0;0;0;1;0;0;-3290560.0;-109685.33333333331;45.0;2011;0;1;39;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;408686.6478021977;1
6047;4457;3.0;37.0;37.0;92459.8;32.98;24;4.0;3049324.204;1;0;2;0;0;0;-2956864.4039999996;-98562.1468;39.0;2011;0;0;18;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;1
17954;825;3.0;55.0;77.0;273302.0;32.92;60;5.0;8997101.84;0;0;0;3;0;0;-8723799.84;-290793.328;60.0;2011;0;1;12;0;3;1;2;437856.5656846549;462765.74141768547;30.86250662982543;387693.48423541867;1
3122;1805;32.0;47.0;75.0;110000.0;32.33;24;33.0;3556300.0;0;0;0;0;0;0;-3446300.0;-114876.66666666669;49.0;2012;2;1;12;0;0;13;1;437856.5656846549;354195.0145666767;31.611336366096918;387693.48423541867;1
1013;5634;1.0;33.0;29.0;274974.0;31.32;36;4.0;8612185.68;0;1;0;1;0;0;-8337211.68;-277907.05600000004;36.0;2011;0;0;21;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;383292.923074868;1
6915;1711;7.0;50.0;176.0;257000.0;32.58;48;9.0;8373060.0;0;0;0;1;1;0;-8116060.0;-270535.33333333326;54.0;2011;0;1;33;0;1;11;11;437856.5656846549;313671.6793187913;31.285981228209238;370955.7745021643;1
5753;6966;2.0;28.0;10.0;125646.0;32.87;48;3.0;4129984.02;0;0;2;2;0;0;-4004338.02;-133477.93399999998;32.0;2012;0;0;29;0;1;1;11;348407.7354765545;636429.0148717947;31.285981228209238;383142.03691812354;1
13722;6998;4.0;28.0;51.0;85000.0;31.94;27;5.0;2714900.0;0;0;2;1;0;0;-2629900.0;-87663.33333333331;30.25;2012;0;0;22;0;2;1;11;348407.7354765545;313671.6793187913;32.093484184338024;335757.89816463424;1
8359;4858;12.0;36.0;50.0;109700.0;32.96;36;15.0;3615712.0;0;0;0;1;1;0;-3506012.0;-116867.06666666668;39.0;2011;0;0;22;0;2;10;1;348407.7354765545;313671.6793187913;31.286291191230358;335757.89816463424;1
9101;6728;1.0;29.0;59.0;114596.0;32.91;24;2.0;3771354.36;0;0;0;1;0;0;-3656758.36;-121891.94533333332;31.0;2011;0;0;6;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;1
8098;4546;25.0;35.0;162.0;120154.0;32.98;24;26.0;3962678.92;0;0;0;0;1;0;-3842524.92;-128084.16399999998;37.0;2012;0;0;49;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;364153.9046530612;1
4005;5918;2.0;31.0;19.0;104726.0;32.82;18;3.0;3437107.32;0;0;2;0;0;0;-3332381.32;-111079.37733333332;32.5;2012;0;0;15;0;0;1;1;348407.7354765545;354195.0145666767;30.76080107132262;343394.4938213339;1
182;5500;1.0;33.0;5.0;158400.0;32.59;48;1.0;5162256.000000001;0;0;2;1;0;0;-5003856.000000001;-166795.20000000007;37.0;2012;0;0;40;0;1;1;11;348407.7354765545;313671.6793187913;31.285981228209238;469000.8640981597;1
282;2037;19.0;48.0;131.0;126700.0;32.88;24;20.0;4165896.0000000005;0;0;0;1;1;0;-4039196.0000000005;-134639.86666666667;50.0;2011;0;1;17;0;0;0;1;437856.5656846549;313671.6793187913;31.611336366096918;366521.2754749999;1
292;4320;1.0;36.0;7.0;350033.0;32.97;24;1.0;11540588.01;0;0;0;0;0;0;-11190555.01;-373018.5003333333;38.0;2012;0;0;29;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;383142.03691812354;1
5839;6614;3.0;30.0;11.0;286625.0;32.98;60;6.0;9452892.5;0;0;0;3;0;0;-9166267.5;-305542.25;35.0;2011;0;0;29;0;3;1;2;348407.7354765545;462765.74141768547;30.86250662982543;383142.03691812354;1
8603;3418;1.0;41.0;14.0;410509.0;32.54;24;8.0;13357962.86;0;0;0;0;0;0;-12947453.86;-431581.79533333326;43.0;2011;0;1;1;0;0;11;4;437856.5656846549;354195.0145666767;31.611336366096918;354620.2513569526;1
3821;7090;12.0;27.0;37.0;101294.0;31.6;18;12.0;3200890.4000000013;0;1;2;0;1;0;-3099596.4000000013;-103319.88000000002;28.5;2012;0;0;18;0;0;11;1;348407.7354765545;354195.0145666767;30.76080107132262;361661.5960337501;1
18349;1854;25.0;49.0;148.0;455130.8;27.02;48;69.0;12297634.215999998;0;0;0;3;0;0;-11842503.416;-394750.11386666656;53.0;2011;0;1;34;2;1;29;4;437856.5656846549;462765.74141768547;31.285981228209238;367436.7002162161;1
5670;1647;2.0;48.0;9.0;242585.4;32.97;48;5.0;7998040.637999997;0;0;2;3;0;0;-7755455.237999999;-258515.1746;52.0;2012;0;1;29;0;1;1;2;437856.5656846549;462765.74141768547;31.285981228209238;383142.03691812354;1
9733;7069;3.0;27.0;6.0;122923.36;32.99;24;3.0;4055241.6464;0;0;2;1;0;0;-3932318.2864000006;-131077.27621333336;29.0;2012;0;0;40;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;469000.8640981597;1
2647;4621;1.0;35.0;8.0;300000.0;31.82;26;2.0;9546000.0;0;0;0;1;0;0;-9246000.0;-308200.0;37.16666666666666;2012;0;0;29;0;2;1;2;348407.7354765545;313671.6793187913;31.639506159600487;383142.03691812354;1
4600;6724;24.0;29.0;57.0;85324.0;32.99;24;25.0;2814838.76;0;0;0;0;1;0;-2729514.76;-90983.82533333334;31.0;2011;0;0;6;0;0;3;11;348407.7354765545;354195.0145666767;31.611336366096918;354968.68031732173;1
3097;2226;32.0;45.0;55.0;287500.0;32.36;24;35.0;9303500.0;0;0;1;0;0;0;-9016000.0;-300533.33333333326;47.0;2012;2;1;6;0;0;13;2;437856.5656846549;354195.0145666767;31.611336366096918;354968.68031732173;1
12554;1652;21.0;50.0;10.0;225573.2;32.72;16;28.0;7380755.1039999975;0;0;0;3;0;1;-7155181.904;-238506.0634666668;51.33333333333334;2011;0;1;29;0;0;3;2;437856.5656846549;462765.74141768547;30.984104664162068;383142.03691812354;1
435;4405;8.0;37.0;102.0;110000.0;32.81;24;13.0;3609100.0000000005;0;0;0;1;0;0;-3499100.0000000005;-116636.66666666669;39.0;2011;0;0;10;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;1
7791;1355;1.0;52.0;47.0;168118.0;32.98;24;3.0;5544531.64;0;0;0;0;0;0;-5376413.64;-179213.788;54.0;2011;0;1;7;0;0;1;11;437856.5656846549;354195.0145666767;31.611336366096918;344747.6512061669;1
16566;6746;18.0;29.0;10.0;300000.0;32.9;11;18.0;9870000.0;0;1;1;2;0;1;-9570000.0;-319000.0;29.91666666666667;2012;0;0;29;0;4;10;2;348407.7354765545;636429.0148717947;31.44256369670498;383142.03691812354;1
4133;1394;5.0;50.0;35.0;186550.0;32.97;48;5.0;6150553.5;0;1;1;2;0;0;-5964003.5;-198800.11666666667;54.0;2012;0;1;4;0;1;1;1;437856.5656846549;636429.0148717947;31.285981228209238;367332.77090690075;1
17491;7536;2.0;24.0;22.0;122651.65;32.8;24;3.0;4022974.12;0;0;2;1;0;0;-3900322.47;-130010.74900000001;26.0;2012;0;0;15;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
2574;2128;49.0;45.0;69.0;205800.0;32.99;48;58.0;6789342.0;0;0;0;1;1;0;-6583542.0;-219451.4;49.0;2012;2;1;3;0;1;4;2;437856.5656846549;313671.6793187913;31.285981228209238;369368.16014648456;1
360;5205;1.0;35.0;52.0;113704.3;32.73;24;2.0;3721541.739;1;0;0;1;0;0;-3607837.439;-120261.24796666665;37.0;2011;0;0;22;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;1
5137;5781;42.0;33.0;76.0;200000.0;32.89;24;43.0;6578000.0;0;0;0;0;0;0;-6378000.0;-212600.0;35.0;2011;2;0;12;0;0;9;1;348407.7354765545;354195.0145666767;31.611336366096918;387693.48423541867;1
1036;2272;4.0;47.0;37.0;233312.8;32.74;11;28.0;7638661.0720000025;0;0;0;3;0;1;-7405348.272000001;-246844.9424;47.91666666666666;2011;0;1;18;0;4;3;11;437856.5656846549;462765.74141768547;31.44256369670498;361661.5960337501;1
1839;1535;25.0;51.0;264.0;270000.0;32.54;48;54.0;8785800.0;0;1;0;1;1;0;-8515800.0;-283860.0;55.0;2011;0;1;43;0;1;8;2;437856.5656846549;313671.6793187913;31.285981228209238;442533.7592929294;1
6690;7298;9.0;26.0;7.0;320000.0;32.69;24;9.0;10460800.0;0;0;2;1;0;0;-10140800.0;-338026.66666666674;28.0;2012;0;0;29;0;0;11;7;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
437;4066;2.0;37.0;163.0;170000.0;32.93;24;2.0;5598100.0;0;0;0;1;0;0;-5428100.0;-180936.66666666663;39.0;2012;0;0;0;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;393959.18270769244;1
2551;1260;2.0;52.0;55.0;130000.0;32.43;24;3.0;4215900.0;0;0;0;1;0;0;-4085900.0;-136196.66666666663;54.0;2011;0;1;6;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;354968.68031732173;1
16700;6327;1.0;31.0;33.0;167353.0;32.84;36;3.0;5495872.5200000005;1;0;1;1;0;0;-5328519.5200000005;-177617.31733333337;34.0;2011;0;0;4;0;2;1;1;348407.7354765545;313671.6793187913;31.286291191230358;367332.77090690075;1
1373;26;5.0;61.0;102.0;132000.0;30.22;14;7.0;3989040.0;0;0;0;1;0;0;-3857040.0;-128568.0;62.16666666666666;2012;0;2;10;0;0;11;11;871493.5023711338;313671.6793187913;30.65196621264987;325603.0885557085;1
147;50;5.0;61.0;424.0;314279.11;32.66;24;5.0;10264355.732599998;0;1;2;3;0;0;-9950076.622599997;-331669.2207533333;63.0;2011;0;2;64;0;0;1;11;871493.5023711338;462765.74141768547;31.611336366096918;636250.9515277776;1
5757;5200;29.0;35.0;41.0;175232.56;32.94;24;30.0;5772160.5264;1;0;1;0;1;0;-5596927.9664;-186564.26554666663;37.0;2011;2;0;18;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;1
119;5743;15.0;32.0;57.0;160000.0;32.23;36;15.0;5156799.999999999;0;0;1;1;1;0;-4996799.999999999;-166559.99999999994;35.0;2012;0;0;6;0;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;1
18175;1071;32.0;52.0;32.0;249755.5;32.67;12;32.0;8159512.185;0;1;1;0;0;1;-7909756.685;-263658.55616666673;53.0;2012;2;1;4;0;4;13;2;437856.5656846549;354195.0145666767;28.630300939908953;367332.77090690075;1
788;1128;3.0;53.0;304.0;315451.4;32.99;60;7.0;10406741.686;0;0;0;3;0;0;-10091290.286;-336376.34286666673;58.0;2011;0;1;44;0;3;11;7;437856.5656846549;462765.74141768547;30.86250662982543;476005.1097674418;1
10547;1028;59.0;52.0;371.0;483751.4;22.43;24;71.0;10850543.902;0;0;2;3;1;0;-10366792.502;-345559.75006666675;54.0;2012;1;1;63;2;0;29;4;437856.5656846549;462765.74141768547;31.611336366096918;520602.0953999997;1
10331;3932;1.0;39.0;67.0;169184.0;32.77;24;2.0;5544159.680000002;0;0;2;1;0;0;-5374975.680000002;-179165.85600000003;41.0;2011;0;0;3;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;369368.16014648456;1
434;6888;22.0;28.0;27.0;200000.0;32.91;36;24.0;6581999.999999999;0;1;0;1;1;0;-6381999.999999999;-212733.33333333328;31.0;2012;0;0;21;0;2;0;1;348407.7354765545;313671.6793187913;31.286291191230358;383292.923074868;1
3300;2672;2.0;45.0;140.0;330476.0;30.67;12;3.0;10135698.92;0;0;0;1;0;0;-9805222.92;-326840.76399999997;46.0;2011;0;1;16;0;4;1;7;437856.5656846549;313671.6793187913;28.630300939908953;388715.8219059408;1
